"","Arnaud_Adelson","Arnaud_Anne","Arnaud_Bal","Arnaud_Batilde","Arnaud_Clary","Arnaud_Epoux","Arnaud_Fanny","Arnaud_Julie","Arnaud_Lucie","Arnaud_Matinees","Arnaud_Nancy","Arnaud_Sargines","Arnaud_Selicourt","Arnaud_Sidney","Arnaud_Zenothemis","Beaumont_Belle","Beaumont_Clarice","Beaumont_Prince","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Charriere_Observations","Charriere_Ruines","Charriere_Sainte","Crebillon_Atheniennes","Crebillon_Conte","Crebillon_Nuit","Diderot_Ceci","Diderot_Jacques","Diderot_Neveu","Diderot_Oiseau","Diderot_Pensees","Diderot_Religieuse","Diderot_Supplement","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Duvernet_Devotions","Duvernet_Guillaume","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Florian_Numa","Genlis_Adele","Genlis_Chevaliers","Genlis_Emigres","Genlis_Meres","Loaisel_Ainsi","Loaisel_Comtesse","Loaisel_Dolbreuse","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Marmontel_Incas","Mercier_An","Mercier_Jezennemours","Mercier_Songes","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Felicia","Nerciat_Monrose","Neufville_Almanach_text_only","Neufville_Confessions","PigaultLebrun_Adele","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","PigaultLebrun_Metusko","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Retif_Vie","Riccoboni_Ernestine","Riccoboni_Histoire","Riccoboni_LettreJuliette","Riccoboni_LettresAdelaide","Riccoboni_LettresFanni","Riccoboni_MissJenny","Riccoboni_MylordRivers","Rousseau_Emile","Rousseau_Julie","Rousseau_Reine","Rousseau_Reveries","Sade_120","Sade_Aline","Sade_Crimes","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Bramin","Voltaire_Candide","Voltaire_Consoles","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Oreilles","Voltaire_Princesse","Voltaire_Scarmentado","Voltaire_Songe","Voltaire_Taureau","XXX_Etourdi"
"Charriere_Neuchateloises",1.16698045515839,1.14486297729788,1.05717935043288,1.13635668136037,1.08613819016879,1.12176964553538,1.1385776435614,1.14773221010457,1.11639784351343,1.12862251673765,1.14252243816671,1.10229351185109,1.13288819392521,1.14137804829796,1.17501888258428,0.930558729054985,0.912322399726718,1.01381296082918,0.99894614011159,1.10121668887414,1.09562124874064,0.739457112417606,0.837124819600983,0.708721795745203,0,0.96643316989252,0.962942277083256,0.893667046706938,0.843787749806527,0.974177869149614,0.978224015793005,0.893262237874432,0.962593032002316,0.884443423261152,0.893351463722171,0.959460499370844,1.02688343366724,0.900956343546697,1.0098716730408,0.98519864565858,1.03886843073074,0.961421970465077,1.0729168788492,0.927096198073712,0.946060733415933,0.998064267754842,1.07077273462846,1.03218073158019,1.12546372961102,0.947167135834012,1.12132750313454,0.80935848903935,0.930047909555458,1.03233885221779,1.19946048604508,1.20527575266314,1.11836598844063,1.03682753042034,0.977953765412226,1.18219960743019,1.12291314129542,1.10473922833269,1.19420760339343,0.914928023146782,0.974686065052163,0.950467898310317,0.927414459320561,0.912437461835045,0.932342552318219,1.00476317052264,0.903770962938319,0.955539851293571,1.19222959222946,0.903250397497618,0.823072670461389,0.785674686026895,0.866114384591637,0.952882743009632,1.09128116192144,1.11491290543025,0.976569287068679,0.993977892811717,0.934603337806111,1.11017549860009,1.07951523676993,1.03769187357226,0.961848432127765,1.00576220185155,0.996267220193506,0.957775966516102,1.03141954880208,1.12051893525254,1.00448275085306,1.06984422924807,1.05399037704747,0.908348901177,0.953184800867166,0.94011140357128,0.988585851625467,0.992907410659487,0.956791456754569,0.965340090395509,0.9722173411954,0.986691297952039,0.917581603956336,1.00125327065106,1.00578831293498,1.02137382143458,0.99335445726568,0.975149298554899
"Charriere_Noble",1.06069860602748,1.04857230085837,1.02857244619421,1.04925970413307,1.05406454663665,1.10862731338129,1.0297621591829,1.02677648608428,1.04157881335301,1.07938323713209,1.00838687007788,1.00576557965048,1.04973958571251,1.08669567690891,1.06620276361891,0.933149547372281,1.02053944794539,0.978479425404202,1.05738410095214,1.02656748614259,1.01228167180925,0.922680989211794,0.938859563646147,0.948137668386197,0.96643316989252,0,0.995190278641242,0.934643789498366,0.899919776608313,1.03088146270805,0.931622766147453,0.990185149624476,0.988414022098095,1.01911304091594,1.04746854413972,0.936101650465807,1.05267228749908,1.00919227227825,1.0994986571085,0.981413629277651,1.01592179108405,1.00790086656794,1.03875565866538,1.00790167857261,1.02031544991721,1.0018695503189,1.03719788157072,1.01437693551366,1.07907808636389,1.02502007460626,0.987146262073471,0.997050742771152,1.01335491695719,1.08368714969483,1.06000460274504,1.09700466321485,1.07476261081835,0.990970584078698,0.988760533072615,1.07373141384361,1.04186330641453,1.03251476588668,1.06595970774721,1.03596203678801,0.998807380417191,0.972892273086639,1.00600155576798,0.909900286213437,0.97876630578654,0.967396517526131,0.983637068595769,0.981290470266254,1.00661144177512,0.970828979637741,1.03702109786358,1.01652385994206,0.957357198787278,0.956382670466543,0.959821359625745,0.93242379762382,0.987092646639597,1.02092465622171,1.01720643958565,0.982097569728685,1.04535401491813,1.06328821914708,1.0675122560615,0.978515670088855,1.05059737738978,1.01477434655449,1.06452779425211,1.02855286868063,1.04318471280958,1.07320455856269,1.08497504797568,1.06448969209855,1.00547981282044,0.980692514630042,0.974151125673868,1.0113768599593,1.03058969290094,0.949826693391551,1.02289186854429,0.988569034088316,1.00849421484135,0.975686137827356,1.03016173279635,1.00583358569961,0.966932699783439,1.00119441025938
"Charriere_Observations",1.09648476723364,1.09180166275742,1.01131420510343,1.04473465180199,1.09552714140262,1.09502292214758,1.07140605777826,1.05593827389546,1.07004816081545,1.04775328013929,1.06532601787868,1.02201564123229,1.07670432112553,1.07377100102401,1.0457394007588,1.00090476816394,0.987855812047018,0.997520572704647,1.0678391045153,1.01995012934138,1.06778344036678,0.965564283274899,0.938458666884922,0.938319672374952,0.962942277083256,0.995190278641242,0,0.96044842899452,0.9603470629736,1.01625056647135,0.975151906546977,1.03448728254811,1.01861304315703,1.03825035823564,1.02369739896473,0.987160851542324,1.00330940641929,1.05685958484117,0.956095198144413,1.05758516661222,1.06822496773238,1.04954360901021,1.08976095518547,0.959310661440285,0.944409327319305,0.981328062083996,1.08774558272069,1.08876074123803,1.05588255348533,1.01037135460663,1.04435518741121,0.982506564699974,1.01894986264948,0.99274193599797,1.07854802219674,1.05006945807464,0.984136492839662,1.06434296522979,1.04134607797187,1.05286725927339,0.960618976538903,1.08182688926089,1.03968250753592,1.01901813508936,1.0357597014888,1.02616316636024,1.03009439372634,0.960616577723413,1.02643963759104,0.997590466583681,1.04695041649888,0.961775126466547,1.0515475185594,1.01651427400582,0.96909626163362,0.971267652625138,1.03315030593372,0.938304210629061,1.02778904206264,1.05535147524687,1.03842976227843,1.04758772667116,1.0727372011353,1.04648117245669,0.993785717589963,0.931967395810286,1.0115120149105,0.958511849124848,0.993236719882042,1.00902106577429,1.02252383200436,1.03943067044281,1.02550722033619,1.04496205461161,0.970036538866324,0.976418460446324,0.977081061297855,0.945544637092458,0.994523765901308,0.929163516370485,0.91354324258133,0.971486320803204,0.970223362196111,0.992236250505384,0.985821363690948,0.953384422639763,0.973399792433059,0.987169377586797,0.982217220417939,1.0135025885384
"Charriere_Ruines",1.07641492469032,1.08570605301904,1.0565424507599,1.08769242465864,1.06412423733046,1.09458357045369,1.05750763248322,1.08468387038697,1.08835244029233,1.05075225330483,1.0434982552948,1.08073285171127,1.09709127296673,1.10330356711574,1.10172885007656,0.947192532174878,0.93221083833441,0.990218284046718,1.04669919926847,1.05817121618807,1.06950013068885,0.838481881922251,0.857258635687197,0.880633875622475,0.893667046706938,0.934643789498366,0.96044842899452,0,0.805809779467302,0.977958010767133,0.970005967328358,0.994041357719241,1.02311903246793,0.935188485836665,1.02454487526933,0.963803048290459,1.00969084567397,0.992397634096195,0.993431263625208,0.952895384667189,1.00445363348607,0.976419821158552,1.04218470454355,1.01777626493517,0.967908111980703,1.02709965885517,1.05542943834097,1.01883476192513,1.07298641943448,1.0179288272681,1.0549833719534,0.965845328747762,1.02067075637325,1.07944318365654,1.10621737090796,1.14401280746306,1.026181151237,1.00608992261906,0.987336863158488,1.07976333136609,1.11256871167936,1.07929964475874,1.14465062175851,1.00841034093503,0.976425852050416,0.980004579629716,0.983939084617227,0.918405030675816,0.922488883507819,0.95387002880623,1.02522653866079,0.993806918436178,1.05215888206087,0.969852638104526,0.941925211974526,0.934944594223173,0.964098007706002,0.918506250507555,1.02108710116434,1.02088662648343,1.00356122683948,0.986957478964276,1.01322508243385,0.981198874263952,0.983464656128163,1.03161825822627,1.00605266058296,0.975183778382201,1.00256575823441,1.01246660382489,1.01828901656506,1.01406008920798,1.0178595407134,1.05930669195869,1.01615472272376,1.03099988178543,0.995826227052388,0.963506372569493,0.997782125558274,1.01416659938704,0.980603272059662,0.957328547799698,1.0085867014234,0.976220559178093,1.01706181657661,1.01286134117605,1.01284686144748,1.0036923738757,0.996380723260311,1.01026422587151
"Charriere_Sainte",1.13343019673718,1.13237444781538,1.05428397883203,1.1348405587133,1.11528735429828,1.17071138978319,1.10634349714592,1.11397092739396,1.10952566414796,1.07544891274399,1.08360894358054,1.05051599066961,1.08444477059765,1.1534419108568,1.13760947919771,0.894360572783286,0.947137409455619,0.979266952396201,1.04872316101993,1.07124661111102,1.04971354017125,0.824129119069751,0.811293273968693,0.805355341070463,0.843787749806527,0.899919776608313,0.9603470629736,0.805809779467302,0,1.01570149309512,0.929130160075081,0.955389388719834,0.981064842464386,0.921557961700566,0.980342406597937,0.926443742260155,1.03997912431726,0.938163958743464,1.04671999214549,0.969661223273936,1.02873427643139,1.00192324210818,1.0789002708272,0.961811050150096,0.956857458620671,0.959365945857127,1.06756651353981,1.01847737874061,1.13918337482572,0.994107203564881,1.02664144408592,0.929808229457933,0.984154637254259,1.07233004486438,1.13987570325189,1.16959308863844,1.07571419567563,1.01468740078963,0.978504115204289,1.12160324411346,1.11870139462771,1.07469712925275,1.17606656322171,0.984911782158938,0.990899064822605,0.956097887829613,0.947660273756088,0.933658781455479,0.915024922412231,0.938107657225633,0.948916298328925,0.957599783771715,1.10483776162208,0.948052358429381,0.983102366457839,0.926370360689001,0.914252490261063,0.912035552289839,1.0053351418901,0.985970450978291,1.03668648363296,1.0006527205253,1.00330513507428,1.03141982044788,1.02629807181546,1.02936463455766,1.04753718676584,0.971950530125707,1.01572878970604,0.998058030349829,1.05305660227396,1.08322642593144,1.06053014384435,1.12163046103698,1.0920640449824,1.05317877168802,0.976101950996563,0.916934542969623,0.961476427977255,0.975882275670873,0.974229934020588,0.942388398930536,0.973116830757262,0.950028429837805,0.995710584740739,0.972054408837002,0.992588531315875,0.988069339112878,0.9864578833242,0.986335849267726
"Crebillon_Atheniennes",1.03271455731896,1.03402637721414,0.974172537334309,0.949503454440065,1.04879826901227,0.931055635669585,1.102826836584,1.02720834632854,0.982459746859685,0.913288509110367,0.993915131160608,1.03933786931511,0.913712556182182,1.04436795017604,1.00443495342679,1.10810985715321,0.892439548379464,1.05469704525406,0.982692224180242,0.974429935203106,1.05862864833909,0.92431819988757,0.968615573551286,0.890895167076905,0.974177869149614,1.03088146270805,1.01625056647135,0.977958010767133,1.01570149309512,0,0.504073689374865,0.471826852006964,1.02375838189916,1.10374087771492,1.04132162267933,1.05050608396606,0.904817747573347,1.05200790997391,1.0388292537106,1.08218342534339,1.09344761916593,1.14757613865637,1.11606654435687,1.07393016559844,1.00767920855452,1.09539113461086,1.15321805101252,1.1594510791675,1.1250161504837,0.878717436060614,1.04864615418438,1.05813428683624,0.973466523767329,0.998230540378019,1.12084873166462,1.05341602725233,0.975379731833298,0.89264247077682,1.05062255223753,1.09860803271748,1.11350026776146,1.08459931788646,1.13677080223366,1.0477268144245,0.972692327990075,0.959542092814506,0.954409756561574,1.02845455502606,0.873594398945,1.03647174422216,1.16962098678128,1.09714063466527,1.02429881508532,1.15671841539527,0.940231170680491,0.962317570986644,1.00468086415314,1.10062541408842,0.969761158862532,0.859014669523395,0.860046828760248,0.883622628214001,0.816316462892633,0.940594885651791,0.834906643126659,0.90020374549908,0.843354760099704,0.989624106171056,0.87438425133432,1.10677557084104,0.933305720460938,0.906566771664025,1.00086480731676,0.986824577100396,0.919397861967822,1.11141785288655,1.00897453612714,1.16531809825692,1.06286052929917,1.04402182749882,1.07091515182976,1.12100112971466,1.07379528986032,1.05946984740975,1.02624829852693,1.14486073927161,1.07786284747441,1.01672410859032,1.08571030363083,0.893232361530874
"Crebillon_Conte",1.09366546350553,1.10793494946384,0.944255860600788,1.03233025492515,1.13417805475616,1.04768655036877,1.12373360862682,1.06703022251721,1.05251986615278,1.03351371970872,1.0490855806535,1.07780055492294,1.01542281417302,1.14334338743915,1.09519836221805,1.02024250681647,0.991977158454738,0.98075973529045,1.02107243669602,1.04568956607432,1.05770720648656,0.925295626563276,0.977040184829443,0.923733112487534,0.978224015793005,0.931622766147453,0.975151906546977,0.970005967328358,0.929130160075081,0.504073689374865,0,0.546139639935023,1.00094768667092,1.04944526403897,1.02080658642795,0.856196310462183,0.966220318159279,1.01952431875039,1.09410441094701,1.07653840339755,1.1142335888022,1.13558707073504,1.12434153744344,1.01824189302698,0.99757250268443,1.03823713788485,1.12569052471611,1.0953402477683,1.16546746607983,0.966275255544688,0.967791177312201,1.08241903293676,1.02323092064286,1.05596832249458,1.13092302827378,1.10198870843979,1.05702355911726,0.881378683889605,1.01309677725049,1.11836502545949,1.0898437106932,1.04206276477563,1.10565164846011,1.02031388900438,0.957311887450649,0.867642300603482,0.922203440085894,0.940029360726786,0.855701632773391,0.996015258467593,1.06426278818771,0.99796516718473,1.02411968505451,1.06330892009705,1.04265437117063,1.04010311109185,0.943132472640786,1.0837690418048,0.964165118595135,0.815571786798168,0.923580470208259,0.963421322990494,0.949716339067259,0.940270214226525,0.942799169123261,1.00313545457762,0.975705062492141,0.916042618376351,0.949259315305925,1.02230378359651,0.998454883383531,0.978702979358332,1.02040319415648,1.05011894850124,1.03804482283439,1.10363508706773,0.9935878304302,1.05282381677354,1.02091506002337,1.02398090349238,1.0577315388609,1.00073281441566,1.06745077595209,0.957348004041369,1.00244764670739,1.03600283569343,1.00411665039236,0.978304626243568,1.01192049369804,0.90379632427082
"Crebillon_Nuit",1.06488532282197,1.06350812181808,0.956492518336498,1.01391732585389,1.06428447684742,0.98985601099736,1.08572689947689,1.069327135285,1.01282590727536,0.973707239628904,1.03927153131445,1.09091216826697,0.948559608227437,1.08730587029649,1.07104747499614,1.04228018240505,0.94321604863653,1.03546313479332,0.981571656709486,1.05066120593298,1.1100544047097,0.865689072426226,0.936028874502675,0.872396956934699,0.893262237874432,0.990185149624476,1.03448728254811,0.994041357719241,0.955389388719834,0.471826852006964,0.546139639935023,0,0.977580668162205,0.988872627813934,0.988181040240095,0.957833606579326,0.974956638221271,0.94384429651852,1.06989061805341,1.03532286746479,1.06824591923866,1.08762984260296,1.09115213698332,1.00611556512588,0.977631562829704,1.05417375480885,1.14979854431205,1.11125170639017,1.18142046155596,0.907040739711081,1.0627759271991,1.01683983807601,0.983962746148798,1.06599940194063,1.16215798376354,1.13608186745884,1.09428416256214,0.899897423128051,1.01326991130561,1.19129296424113,1.19282027761108,1.09974702326439,1.19283858551971,0.969642970168852,0.935481142266143,0.921058400488954,0.938339390307689,1.00537579049022,0.880805845253942,1.02680683001777,1.07086536355817,1.07176477238584,1.10209695035966,1.02401446145005,0.961341010284978,0.950388822054125,0.909436084190138,1.10842534305956,1.00824339735307,0.932077410197111,0.879923066976788,0.898993457032142,0.842525853374044,0.986379519795656,0.933085538072538,1.03243536259577,0.929838595001137,0.972350682952043,0.965650592109752,1.04628022723795,0.969615641908293,0.972935854930111,0.994324792613995,1.00852979658912,0.946668917989805,1.06909929154893,0.985006804682417,1.08140681104465,1.02336278519641,1.05261365376668,1.07296309271894,1.075862395446,1.04575140648735,1.02461782936299,0.982852364896777,1.13616337677029,1.02869712194208,0.971318657970937,1.07689451741258,0.937449252506077
"Diderot_Ceci",1.05402973701409,1.02956366985534,1.0193363589801,1.04019291060955,1.03623253939094,1.05876958004859,1.02570680390708,1.03806229047356,1.03174538521877,1.0200450772538,1.01977544996725,1.04079053535672,1.02520384076262,1.03911007942779,1.04554957361612,0.996790783117724,1.02489607433005,1.01041252244538,1.04153313297587,1.03750368039481,1.05877146690829,0.964619064807138,0.99597181191969,0.960097254023765,0.962593032002316,0.988414022098095,1.01861304315703,1.02311903246793,0.981064842464386,1.02375838189916,1.00094768667092,0.977580668162205,0,0.856989494828408,0.894066751092422,0.920955413678128,0.98145266050678,0.870927988875546,0.978713829710482,0.998070509339543,1.02534904208144,0.995452699120537,1.04784354647729,0.953137954909442,0.987347137364634,0.985086272025797,1.06569204958651,1.06097099363324,1.10381648098974,1.02789000755332,1.0338758662596,0.992054962481187,1.02199575891629,1.07429897861046,1.08358306744882,1.0907021235642,1.04238327174848,0.990159130171583,1.00071052292561,1.07560397803056,1.05775763532104,1.05378977377398,1.08434515755169,1.00754764129496,0.971575056480046,0.989162340095505,0.978888209929941,0.987563876355227,1.00243249504587,0.96096026908884,0.961306619028751,0.97079016296675,1.05352006593406,0.988533166658836,1.01952539621289,1.00949835157264,0.961229117378059,0.99129595853758,1.01500513184445,1.01626497829746,1.02785731357461,1.00580239433902,0.998272642798161,1.0451352976115,1.05192049552898,1.04858355093113,1.03041775221316,1.00516234648192,1.02127987571571,1.01451712091515,1.05634414106245,1.06502871457745,1.03069685094973,1.0676399966927,1.07811485555067,1.03458664346774,0.959923766065488,1.00398587852046,0.961304415424318,0.999021138468044,0.969586813883927,0.987570327666362,1.01523849005516,1.01810690055899,0.98302276653273,1.03021226391505,0.996189508113267,0.997497649314028,0.996936290701636,1.02879892318791
"Diderot_Jacques",1.10983782292437,1.10542162497905,1.00153029127632,1.15101293485721,1.10939925514805,1.15276128323356,1.05062368395822,1.14098841520716,1.13823626575658,1.13741966378511,1.10045808195744,1.07537197302353,1.13241728960834,1.12934254921192,1.15421267995263,0.924159880946738,0.959930583420713,0.990957031160817,0.961494507108103,1.00769528471171,0.932742558748006,0.97739233997091,0.929994557871296,0.922904208202825,0.884443423261152,1.01911304091594,1.03825035823564,0.935188485836665,0.921557961700566,1.10374087771492,1.04944526403897,0.988872627813934,0.856989494828408,0,0.715154921273891,0.844006091924435,0.970548513198334,0.82340515321792,0.892782150512503,1.00676406740568,0.955854876435308,0.887440500245755,0.983869497739272,0.880300036416519,0.903145593498347,0.966001437074636,1.04864252683216,1.00129880719919,1.08275022291302,1.09056370555375,1.11944739785104,0.973822029911058,1.06386582416764,1.11734585546509,1.14567601033402,1.21065673756991,1.07765420589647,1.04020726456265,1.00160528441946,1.10587640784009,1.0828161645181,1.05936499759767,1.13135095233226,0.849837969529468,0.972029099028257,0.972617522933895,0.933630081081773,0.956850091705585,1.01431450104264,0.971938818145102,0.856516199388241,0.842646586946282,1.12101995624053,0.844319588476204,0.956020411735738,0.910679613120642,0.977507327003216,0.921513529277207,1.15755001145274,1.18742384439304,1.13619844188241,1.10303737482477,1.03496178870351,1.21946809138755,1.15283648289725,1.01758380684824,1.06424630235636,0.985886437872041,1.0892259910647,0.892599947525681,1.03184459928294,1.0936301752128,0.995895190693872,1.00517784388953,1.00098533246177,0.929925670515394,0.975865823553796,0.796104532446039,0.950862739701021,1.01120993934697,0.905830036415608,0.9276688384566,0.940023129101929,0.92346034625199,0.94261359132273,0.959920205730715,0.963991976502701,0.999496687951127,0.938100070976582,1.05234116440562
"Diderot_Neveu",1.11420291295707,1.11008859699154,1.0392012677339,1.14029173770595,1.09670232926617,1.14221564937915,1.05279452934218,1.06724465718537,1.15446271181903,1.13445951434869,1.10848907562109,1.05017828622262,1.14163129779529,1.07912334879996,1.10906923131306,1.01273189998042,1.02887522025501,1.01246986935957,0.991127880333132,0.995893883224253,0.927458744481817,0.981075486276206,0.922247568021886,0.903034211851252,0.893351463722171,1.04746854413972,1.02369739896473,1.02454487526933,0.980342406597937,1.04132162267933,1.02080658642795,0.988181040240095,0.894066751092422,0.715154921273891,0,0.872701597816499,0.897682654033845,0.865900518020875,0.87492617189759,1.09004649221375,1.04659859006969,1.00091275998324,1.06788562649565,0.884358890232556,0.874085212799953,0.966524957440696,1.06931719797025,1.06569236008486,1.08001765976503,1.03389833930671,1.18208894460942,1.03079760733369,1.07087741388124,1.02303604740315,1.10884736126036,1.0470768662566,0.994372656031019,0.965911175011085,1.04569910973888,1.08776856027339,0.925351201342679,1.02654487462874,0.991836747502463,0.832053720659372,0.950486960926721,0.986108311056147,0.947155171247,0.977520052560862,1.09742561449031,0.982455656129176,0.948856820433995,0.914771326737289,1.08799504921318,0.945783463198353,0.961504584722839,0.95479926515937,1.08168443353815,1.01219117461698,1.16648106777154,1.2027862228237,1.10770501921432,1.12548248267265,0.995342877785919,1.24527777355152,1.12140721775999,0.828643305966668,0.967444704768362,0.968214084202933,0.963942985185574,0.8944148613877,1.01172097366468,1.08038187730492,1.03923433134616,0.994244615079367,0.924574013946024,0.918772858288447,0.967718678317429,0.899208210441608,0.992314271266411,0.999989565529305,0.903217006104147,0.977400619927299,0.930087584170439,0.918072726238969,0.917510457052139,0.932142110267282,0.988624179875814,0.961051517390857,0.969501095891955,1.06478066147311
"Diderot_Oiseau",1.10992430132943,1.12393838394773,0.993600367177732,1.11559444737695,1.10690500094101,1.16061125145301,1.11738625930492,1.07684530945391,1.1330159730629,1.12028553767322,1.06998703471843,1.05663291339528,1.09543030370813,1.1426563177079,1.10950953953115,0.964880976172029,1.02177127886231,0.933333229236697,1.03295353388061,1.04164175095681,0.997824709685527,0.978651463351737,0.974829424329585,0.963573193263795,0.959460499370844,0.936101650465807,0.987160851542324,0.963803048290459,0.926443742260155,1.05050608396606,0.856196310462183,0.957833606579326,0.920955413678128,0.844006091924435,0.872701597816499,0,1.0066757395279,0.869754479456631,0.995559113577987,1.0207150525004,1.0608302275495,1.03270850489301,1.10100196270736,0.962390934169875,0.959367180651357,0.965773291998812,1.04481329768618,0.999349568801011,1.11515830459311,1.05383488179042,1.02491668084519,1.02230486945887,1.06728086864718,1.10230236767602,1.12032796612664,1.12707782981533,1.06280240309165,0.932921307448458,0.964343321377745,1.0972371582202,1.07125366057229,1.0211246707036,1.07694632850664,0.95317815647929,0.965937925152012,0.914185717155457,0.942621294871196,0.937531726142731,0.955776269779839,0.919200183283057,0.90707416177001,0.943271230798066,1.04278127938323,0.901042158705743,1.05136970424629,1.02690626017336,0.936054897864751,0.975126527626586,1.03537150543612,1.00763548918108,1.07596726328364,1.05906043825934,1.0457978657202,1.07033924121999,1.06877401464893,1.05931639948816,1.08088567731325,0.92116534412929,1.05911624315545,0.903830695860335,1.05974811354255,1.06758871053294,1.02549906359644,1.05570219659722,1.05906665312862,1.00182938662996,1.00450769395235,0.921203055431575,0.947765765665674,0.996476078233436,1.00549835660975,0.946572972023148,0.999865996385316,0.938786056322473,1.01740676621712,0.899071877993419,0.951091375482829,0.977973576949235,0.927422791823366,0.946156255747978
"Diderot_Pensees",1.05124953531404,1.04121583745371,1.07165411734581,1.06744510425189,1.06230252567431,1.03924933117459,1.07047557398823,1.03296585198761,1.05469046930472,1.03052857673977,1.05929337043841,1.04174058919715,1.0629087090034,1.01620308131413,1.00017564003678,1.06656909538925,0.988648037047265,1.01418835044094,1.07565511469392,1.03002652410544,1.01896243981365,1.06750142008333,0.984237792666935,0.980186214611024,1.02688343366724,1.05267228749908,1.00330940641929,1.00969084567397,1.03997912431726,0.904817747573347,0.966220318159279,0.974956638221271,0.98145266050678,0.970548513198334,0.897682654033845,1.0066757395279,0,1.01250109198491,0.906865931441396,1.10086638067863,1.04629095781264,1.0675434718651,1.0659710364483,0.966966077456441,0.94093772934712,0.998337492769546,1.10073034002597,1.10988482138956,1.02234294534241,1.02486222985362,1.11573439463786,1.0556160353223,1.04645282793005,0.968002553493797,1.06025573576405,1.01384286308273,0.912656470847587,1.05454369747974,1.05794146705071,0.967021897681437,0.890956819772923,1.05867012598817,0.976706684667756,1.00388945684338,1.00976372177517,1.05784336666461,1.05209780115937,1.01703832724779,1.03321314120552,1.02991668644449,1.05825246083293,0.991778278879401,1.01703133393791,1.07781799182193,0.972414382211133,0.99166661181736,1.09942838525333,1.03875026556425,1.10737928601415,1.1184240815634,1.0731422953593,1.06178918976516,1.01896668716321,1.12332301020374,1.01011309113362,0.83261838269838,0.944129631819579,0.991397781153999,0.934925967444008,1.0196825602628,0.95496529222754,0.992806935025875,0.999753928258141,0.963430453148655,0.88766499657398,0.92513086454988,0.944500562157524,0.994495467517944,1.00632255321918,0.982248981505405,0.9390343532868,1.01187416616357,0.92801341727223,0.939489419259672,0.923002827338963,1.0062177212757,0.987282285901121,0.925721502956949,1.03872712758686,1.04638708214152
"Diderot_Religieuse",1.0520413604499,1.02798134507725,1.0920495430197,1.05882076416779,1.02635478716697,1.05399895406232,1.08486924070307,1.08402110061362,1.04645742127979,1.09438232027015,1.04678128267818,1.09393699040204,1.05149009246846,1.09840224217097,1.11016775460826,0.947730057826138,0.91953203849667,1.00738602438388,0.931324686939632,1.02046309645907,1.02307185717611,0.885639793427749,0.979968781657553,0.944594641177929,0.900956343546697,1.00919227227825,1.05685958484117,0.992397634096195,0.938163958743464,1.05200790997391,1.01952431875039,0.94384429651852,0.870927988875546,0.82340515321792,0.865900518020875,0.869754479456631,1.01250109198491,0,0.980035896724855,1.01757149856281,1.02504721242692,1.01559381296838,1.03270365291873,0.949263755753761,0.969666112419164,0.9670975127225,1.04098547010605,0.978619251799921,1.0893089524003,1.00947203372309,0.970637564327633,0.943054736586227,1.0103979837208,1.08754741172595,1.08852013958761,1.12355107510452,1.1207008892399,1.05098518829597,0.906384164904285,1.09763428877464,1.10065153494681,0.964424149852492,1.08206152247694,1.01481228949285,0.985128504132053,0.981970524885387,1.00015088267579,1.02347927458082,0.889997134478427,1.00002000968647,0.782652395241139,1.0368980811479,1.08179996159755,0.894977342959347,1.009543990269,0.948804203246815,0.887038768407718,1.02926952019515,1.02297735207977,1.02159193342542,1.01876517556539,0.991071449167491,0.994884894645541,0.993747406888041,1.07124729176967,1.08591241992489,1.06567234885862,1.0113943389913,1.00998904682639,0.961725053319355,1.01367719061093,1.12154892477451,0.955591277865792,0.995321192830451,1.08758512773746,1.01784514776697,0.981311818754526,0.976602632245451,0.994354469503206,1.00901134709,1.05104464087727,1.02122609787541,1.00775438334165,1.02826263622355,1.01406225648426,1.05659230411358,0.961090494653222,1.02808982689527,0.98706794948618,0.96588972213105
