"","Arnaud_Adelson","Arnaud_Anne","Arnaud_Bal","Arnaud_Batilde","Arnaud_Clary","Arnaud_Epoux","Arnaud_Fanny","Arnaud_Julie","Arnaud_Lucie","Arnaud_Matinees","Arnaud_Nancy","Arnaud_Sargines","Arnaud_Selicourt","Arnaud_Sidney","Arnaud_Zenothemis","Beaumont_Belle","Beaumont_Clarice","Beaumont_Prince","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Charriere_Observations","Charriere_Ruines","Charriere_Sainte","Crebillon_Atheniennes","Crebillon_Conte","Crebillon_Nuit","Diderot_Ceci","Diderot_Jacques","Diderot_Neveu","Diderot_Oiseau","Diderot_Pensees","Diderot_Religieuse","Diderot_Supplement","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Duvernet_Devotions","Duvernet_Guillaume","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Florian_Numa","Genlis_Adele","Genlis_Chevaliers","Genlis_Emigres","Genlis_Meres","Loaisel_Ainsi","Loaisel_Comtesse","Loaisel_Dolbreuse","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Marmontel_Incas","Mercier_An","Mercier_Jezennemours","Mercier_Songes","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Felicia","Nerciat_Monrose","Neufville_Almanach_text_only","Neufville_Confessions","PigaultLebrun_Adele","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","PigaultLebrun_Metusko","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Retif_Vie","Riccoboni_Ernestine","Riccoboni_Histoire","Riccoboni_LettreJuliette","Riccoboni_LettresAdelaide","Riccoboni_LettresFanni","Riccoboni_MissJenny","Riccoboni_MylordRivers","Rousseau_Emile","Rousseau_Julie","Rousseau_Reine","Rousseau_Reveries","Sade_120","Sade_Aline","Sade_Crimes","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Bramin","Voltaire_Candide","Voltaire_Consoles","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Oreilles","Voltaire_Princesse","Voltaire_Scarmentado","Voltaire_Songe","Voltaire_Taureau","XXX_Etourdi"
"Crebillon_Atheniennes",1.04915367108911,1.03557409637799,0.985558776389492,0.932539414501902,1.04355825438113,0.912380941904799,1.14753238723855,1.03020406128738,0.979619883266356,0.866506178929258,0.986969042844299,1.04774556090377,0.889628213979681,1.06645483327445,0.99630230325863,1.13842518191453,0.882948935492098,1.07331287534394,0.983381790694453,0.968731425099958,1.07978970523618,0.893376242457253,0.958443395252676,0.867445483719178,0.953561188285451,1.02685030297418,1.01887689357397,0.968824441007633,1.0006050442964,0,0.439367206791912,0.4341148865835,1.03655615126193,1.12608530062638,1.0462448431166,1.07092389921597,0.898161094985099,1.0497248352187,1.05408343316698,1.11142084219187,1.08927525024054,1.18270831065068,1.12968011147475,1.09023285439445,0.99811510147259,1.10931265388775,1.17975178204976,1.18720867479377,1.14810531873767,0.848932179059995,1.05347945629494,1.05909873512183,0.955662840015092,0.98628081146584,1.13944007327553,1.06173316120829,0.959982790190287,0.905713237491138,1.07413403474796,1.1343524604396,1.13249091439401,1.10812478711894,1.15556413900673,1.04297183868248,0.974155021264175,0.948136713573034,0.942674952726767,1.02375334280143,0.830641553336079,1.02765789283322,1.18968068555955,1.10448283786805,1.03368254131989,1.18653674723007,0.932797615186041,0.966077532291306,1.01643819916316,1.11911101916523,0.970211892650305,0.84501987511103,0.834057433352957,0.860580204723841,0.790946503482166,0.927858670310902,0.792262166516089,0.881029177839562,0.800187169876829,0.994966130588209,0.822138214102659,1.13621850090372,0.909282329548119,0.898729898097015,1.01360781084001,0.976366184932373,0.912568592834196,1.13584734872812,1.00218003322139,1.20464859929374,1.0840735502171,1.06712281439396,1.08332014383298,1.15589144654326,1.09627623603978,1.07505573453618,1.03520470786703,1.17069680406514,1.09149669007804,1.01858270708713,1.10076734621105,0.841971123475178
"Crebillon_Conte",1.12052180521852,1.12203636530923,0.949855817802938,1.03941840344769,1.15646411314706,1.05285042027882,1.16548453685064,1.08330298165261,1.0648336825629,1.0317623674845,1.05972917525141,1.11279512258699,1.01266353824978,1.17296269761739,1.12552463362567,1.01823851784858,0.995224285440476,0.966386433413266,1.02724494836958,1.05944365261105,1.06203960255543,0.88522360436343,0.963372300596966,0.900648617192134,0.965204810973322,0.888218102779822,0.995702037720729,0.93849891457638,0.892009288215976,0.439367206791912,0,0.478560836527377,1.02376124088948,1.06996469172774,1.01205920025334,0.851567375468308,0.947614098775438,1.00880706722194,1.12643515148151,1.12680021762502,1.12100612153209,1.18561600752517,1.15847719488164,1.01961550136563,0.977452438220455,1.05580668717294,1.15808945888404,1.11409111428685,1.19711205233421,0.946913390769425,0.970025951169777,1.10628560675297,1.02674063982266,1.08885532628775,1.14803894775523,1.12387159586589,1.04151797249927,0.865013250542167,1.02007110465152,1.14124838573728,1.13208496604335,1.06074923330632,1.13533925361734,1.03463106333698,0.944780960973819,0.84560027415096,0.919635569086472,0.910594517853362,0.808310954142386,0.982460903801552,1.08609522432786,0.999378489320339,1.04504172074449,1.07962374653962,1.064644246834,1.05407581552195,0.94831210227869,1.1015016287429,0.966281189025643,0.784998134592802,0.899027120253839,0.962578982792784,0.938923143095662,0.942732967468816,0.935330064473345,0.98924149599214,0.964655425908228,0.87816090617202,0.910754527341517,1.02210371765786,0.99201682728156,0.967453642681645,1.01935251599555,1.04892821651888,1.0341552300753,1.1368891891623,0.986036933955673,1.07540440753564,1.03584062514638,1.01918335557723,1.06883572888724,1.00196895280749,1.06905526682626,0.962094197859063,1.00592031855299,1.03050067510434,1.0110123952468,0.973188978974512,1.02293735451192,0.85494402294396
"Crebillon_Nuit",1.07691612108921,1.08974016796544,0.96792000257065,1.03180154199649,1.05171807175891,0.955873161679037,1.11573888149041,1.08343718586704,1.02233148709107,0.969025827722707,1.03418458424204,1.12260254694958,0.936277240456665,1.12752136382181,1.10027490431945,1.04716501170419,0.944394864661704,1.05144775859654,0.957930372802883,1.06059990476113,1.12581853910985,0.81467925485049,0.928038031851861,0.842231712062034,0.842473329320617,0.972078743603354,1.07450047421864,0.98108285322491,0.93976757260332,0.4341148865835,0.478560836527377,0,0.964695772031936,0.974253472584831,0.959233983123392,0.955337372779683,0.966025236369956,0.901403577347462,1.09132082590341,1.05328733635351,1.0597563998105,1.10995030123931,1.0993308801702,0.99883929874656,0.965550425401419,1.06909083857782,1.18890779675583,1.13284671323915,1.21548036527296,0.885118977722673,1.06761885314192,0.995711011892047,0.973091545011615,1.08418444344155,1.20236192030443,1.176083697167,1.09928120920941,0.894729747728635,0.996083520475541,1.23792392925712,1.23220166115048,1.11812461517232,1.22603599134417,0.970709351694719,0.906303844863654,0.89649430699304,0.906861199983432,1.00144102500122,0.845846599071485,1.04426633807585,1.07039898032345,1.09204132244935,1.15499259921593,1.03834389863931,0.9504094650641,0.949138201412192,0.887403873545906,1.13576228197912,1.01721557688401,0.934674664854237,0.852698928067797,0.889059734408173,0.806655334210108,0.999491123647993,0.923194731007778,1.03958856925393,0.920993778004344,0.983891768940674,0.935661400363398,1.06487192279987,0.946956775279064,0.970235121313128,0.989508052095647,1.00827880676889,0.948916839582547,1.10572005628119,0.97928306182975,1.10001584460606,1.0469506638804,1.06473351445785,1.08248640718066,1.10312178637206,1.06806668944205,1.03185253060632,0.989457430790387,1.15570703066772,1.01408034416213,0.965543740222557,1.07786270012384,0.896639882562634
"Diderot_Ceci",1.05578462656425,1.04189531565121,1.01073917045343,1.0497057126937,0.997201886254737,1.06347472200796,1.01539022031258,1.05594287999249,1.0302692986569,1.00602024006698,0.993685745920179,1.02310293470775,1.02677968399009,1.05270883613029,1.04178745512702,0.992270256860454,1.01573348609989,1.00458760412837,1.04360987155859,1.04259361003673,1.06524298723369,0.96385132405598,0.993758341187464,0.936198536147482,0.924961834599466,0.979385918140393,1.01939395715737,1.004630928924,0.964751331567521,1.03655615126193,1.02376124088948,0.964695772031936,0,0.819540077456551,0.852786737499209,0.882665988618137,0.992618406984698,0.830840731581821,0.988944010022352,0.9774652406868,1.01989059678676,0.988218334800197,1.08081434087265,0.926309015945773,0.975597680856256,0.977643642215943,1.11144549046953,1.06468351584294,1.13604462157924,1.03321389251052,1.05760516416235,0.987974034340361,1.03311865887026,1.09483069479502,1.11339783698639,1.14011528938728,1.05186308531432,0.967058592463827,1.00711737628511,1.10363088951894,1.06230638600221,1.06619935945574,1.11803625385509,1.01210564280097,0.966200662857166,0.992415111973903,0.979788303061873,0.962491086421509,0.984401618947427,0.951462132740197,0.939274006226817,0.943179937811577,1.06854554317928,0.990659685397976,1.02150043379052,1.00912190467271,0.955371672228111,0.974689043185026,1.03292589991311,1.04914460715442,1.06393102787541,1.00665968492483,0.994802604303909,1.07915324332497,1.05062312092058,1.05850092038509,1.05217699727513,1.01801797847123,1.06744026196912,1.01463040989405,1.066682562689,1.03832883485421,1.01744458363743,1.06379397182281,1.06498976595383,1.04099271154194,0.948339777121059,0.982302615346546,0.958796403518232,0.982234592527523,0.964347504455752,0.978588564434881,1.01546211537193,1.01417157273155,0.971566661831798,1.02775913961245,1.00884234548676,1.01197567949414,0.99535834016046,1.05015574151959
"Diderot_Jacques",1.12243327377001,1.11258614605445,1.00015429467412,1.16813540103211,1.10526942415554,1.17851070403069,1.03611300140514,1.15518833173255,1.15176184239839,1.15868689409163,1.09253481598753,1.06215713971652,1.14738643506621,1.158609136096,1.17907266361768,0.90961061542824,0.982308133763979,0.995410927680442,0.946587087167882,1.00590779806006,0.92303952383178,0.981985846012591,0.884081096303394,0.906516135212071,0.875273591179605,1.01186989669703,1.03008010759615,0.938388426096008,0.879428750941374,1.12608530062638,1.06996469172774,0.974253472584831,0.819540077456551,0,0.658398299167397,0.81597435337459,0.964330232694384,0.807298160905975,0.878518721892956,1.00169258544685,0.953028607468333,0.885342934926252,0.980258225251135,0.880423072405114,0.876577261050834,0.951041259385821,1.07961621726364,0.996787604689049,1.08392525841098,1.1202261011018,1.15577510938346,0.964297702994789,1.07867191008334,1.15765851797566,1.14551923858594,1.25900729131549,1.07773031431463,1.03551242862903,0.989311659915328,1.10174327693309,1.09090020133834,1.09534530022615,1.15082155217843,0.829599832811411,0.958915453746849,0.997185847861998,0.923424555959871,0.941325953102452,1.01977542489656,0.984671426362834,0.868213303999289,0.849714048390941,1.15238997161189,0.831473427165477,0.942347818398381,0.889640246816749,0.974123082997491,0.930884878110619,1.19303322663463,1.23073552150051,1.15810091825421,1.10640299074076,1.02091644217203,1.27327335350935,1.17277912597328,1.02224805955415,1.08719942421002,0.975355019067806,1.1174517472251,0.882309188423165,1.04765204683013,1.1068814668375,1.01184702055412,1.02279689066962,0.993223101360153,0.915808787296977,0.958214419249997,0.781471905432822,0.9333011740153,1.00077582373352,0.938420443283727,0.918414841397818,0.928737995595835,0.875960035970718,0.929676810372917,0.956350300791294,0.942601301165998,0.990472649415184,0.943821442404942,1.11135775504152
"Diderot_Neveu",1.15481756943067,1.15360303444258,1.05473695815642,1.17609742726863,1.15192938573441,1.18600907165186,1.07048034879468,1.08941723205554,1.18129044690674,1.17810998496997,1.16385272855152,1.0800223955275,1.19139269670169,1.11705849577948,1.15428662174991,1.0185171100166,1.03499211455192,1.0112197917696,0.997171604282435,1.0125266120863,0.929518068795741,0.981364048144376,0.87735745554762,0.860938249320552,0.866675187691509,1.02506050260047,1.02654681164742,0.994946222737758,0.945080001317701,1.0462448431166,1.01205920025334,0.959233983123392,0.852786737499209,0.658398299167397,0,0.848847360139026,0.844245296444106,0.842090876054787,0.857755197623499,1.08959218793763,1.0188839425344,0.957708862654949,1.05384384570101,0.869336743252427,0.824905902533856,0.932437563741594,1.10334646459694,1.09272686208132,1.07691394400275,1.04543823501443,1.22722550308703,1.01186542724594,1.08673190776291,0.999480068765787,1.12940229080745,1.07538007683266,0.964916322872186,0.94757896191512,1.04097047768584,1.09457498075238,0.910244113120635,1.05925475731747,1.0194817503036,0.810548680096528,0.944502208364338,1.02075087596623,0.95920221424534,0.961394451420944,1.11039688022986,0.981775908916253,0.942094053463848,0.886613010571072,1.11792403082013,0.946135367461717,0.938045948969761,0.921538375028763,1.07161562809135,0.987310328163849,1.22921173701911,1.25322029075806,1.14392482980318,1.14546431486576,1.00641469142628,1.31398132831417,1.1490032628924,0.797629062671157,0.960913065204725,0.970714319435767,0.987213182064245,0.910523127353499,1.00060082139669,1.09872590622673,1.04271071193162,0.995938367326163,0.914864537858269,0.889737539979971,0.950195505179348,0.863533061038377,0.984850794533826,0.976954935615145,0.863589062085685,0.973467493865673,0.876988398769479,0.870744609354783,0.888044303972628,0.965341331386261,0.963548473007257,0.939705363226308,0.962446466770281,1.11349819253752
"Diderot_Oiseau",1.16470176220252,1.16330287014364,0.969333709839339,1.12403036373387,1.14900893011317,1.20169932995596,1.14278147177011,1.13566268692753,1.16327651265271,1.16140709521523,1.07844646469899,1.07468883583595,1.12966248710205,1.19725714877691,1.13761759827716,0.940354546951782,1.0160822974826,0.902246812661446,0.984074165786176,1.03677286134256,0.961051508513954,0.972858242702127,0.97139770263756,0.946045117629089,0.954744287771546,0.927559298352408,0.973651549418799,0.981726451844151,0.887980433280507,1.07092389921597,0.851567375468308,0.955337372779683,0.882665988618137,0.81597435337459,0.848847360139026,0,0.99291332254111,0.835457936447485,0.972490463666083,1.03393799233712,1.05748020153343,1.03506559854154,1.10221703468225,0.960300588568901,0.93885047110345,0.976354369212353,1.07620556885041,1.02622394664976,1.14579419162378,1.08354653793601,1.04388102964719,1.02694450493888,1.08466946177442,1.14060751487624,1.13643775801015,1.1507692974907,1.06186273676862,0.945493734220262,0.936780131092098,1.09928412918908,1.07197272060418,1.05101987304677,1.08196455630146,0.935076512957288,0.961873092350571,0.897788444682754,0.927003286199843,0.915609143015915,0.949056434555378,0.922038131475465,0.894380721094863,0.92958934325876,1.06330045711118,0.863719593613256,1.07671537920376,1.02986820207456,0.931759032081079,0.976931917386159,1.05384933901926,1.02086579819005,1.0984821566477,1.07230557989116,1.05805698239595,1.10936744245748,1.08539080186481,1.06270209648221,1.12361938389284,0.911173443125279,1.1047337220732,0.873843712158635,1.07151268526883,1.08763148999904,1.03185153150988,1.05930336867715,1.06249789491668,1.01630997198263,1.00595136558123,0.892692842853944,0.923256678902549,0.958415716135145,1.01276322924818,0.906101420174966,0.961913768287757,0.891094852787023,0.992841694872006,0.898718063446557,0.910828624370446,0.95700754527882,0.906409227394997,0.939361588996145
"Diderot_Pensees",1.08288504981478,1.07370190600039,1.07938863914876,1.07186264486059,1.08060133947275,1.06662606919194,1.08300646203436,1.03901450753926,1.09186381020325,1.04598186862502,1.08120610055906,1.0163123364067,1.07404509877358,1.03225208767074,0.997977276202903,1.09372072904057,0.988934587471612,1.02291929110073,1.0780230031961,1.04801179658301,1.01774065054724,1.08668243617092,0.982937356698525,0.968927619718508,1.02548692027096,1.03754000614451,0.988085745101231,1.03851178418249,1.03371318525676,0.898161094985099,0.947614098775438,0.966025236369956,0.992618406984698,0.964330232694384,0.844245296444106,0.99291332254111,0,1.01824049189745,0.859034187777807,1.12856494567771,1.0552689767746,1.09668882190675,1.0857011582517,0.923980550240773,0.87526498977311,0.975643010603694,1.16187923804014,1.13566856828358,1.0312560366444,1.05164357686375,1.14931162290268,1.08909246387762,1.0760260721485,0.959535583866499,1.08372238406378,1.02068145630918,0.869051251330017,1.05256163442765,1.07798482846441,0.936270746858514,0.868826446267792,1.07315744274851,0.963265166353463,0.998398007513979,1.03046497460178,1.07580126644343,1.06994801882583,0.999505758207346,1.03273441247066,1.03781141897876,1.06503807949671,0.965985078018986,1.00802723662569,1.09432403722918,0.972085961586506,0.994633742534773,1.14832247087396,1.0339254114236,1.13878592821868,1.12994757349905,1.08888400102681,1.09453130843865,1.02181128711542,1.17778716474967,1.03107196383313,0.776925453365441,0.938939979125839,0.978468280722875,0.940295482416743,1.00701758604157,0.931711782868385,0.973601991153026,1.00865890411953,0.947949610473031,0.852825575694416,0.907242980870616,0.920780551939995,0.989929837328361,1.00097419917025,0.952884139882679,0.892085192435894,1.0434242086273,0.861882327204963,0.894476060667357,0.877569872030128,1.00662913612345,0.963161483126887,0.903666154716428,1.04486957988457,1.0512188213487
"Diderot_Religieuse",1.06836770992799,1.02748425908138,1.10570061041593,1.05380888652962,1.04665253867331,1.06969047973078,1.12913729833444,1.09735785275048,1.04492882776502,1.13168019382919,1.06497865940497,1.11804082309788,1.04816120221689,1.15428268800744,1.13912992839099,0.920471667613042,0.936030976312433,0.99063642611502,0.893336557120612,1.04650632897279,1.02845666411719,0.827189268797469,0.958063690876922,0.942584303692021,0.848098733241478,1.00496706045532,1.05682733321897,1.01147637108026,0.945584421475501,1.0497248352187,1.00880706722194,0.901403577347462,0.830840731581821,0.807298160905975,0.842090876054787,0.835457936447485,1.01824049189745,0,0.996544846218349,1.02542037182489,1.0226198790686,1.00752953844038,1.04102272540461,0.936532963038719,0.963494894562582,0.956610345843793,1.05837641573911,0.953697626656818,1.11014060410393,1.03012017347588,0.974849404228834,0.938536248720746,1.01152354986115,1.07500270480282,1.11000583076149,1.14920994678419,1.13292096804522,1.04956899066462,0.859429151654821,1.13142058496495,1.11687659519079,0.965625331136781,1.08654375244835,1.02455921220209,0.973102389100156,0.984081521330126,0.994407467963223,1.00054700793749,0.880783117950738,1.00903709007514,0.755568172943441,1.04934904164524,1.12612218702272,0.904515004134608,1.0035825283724,0.948833709854135,0.834295942334897,1.05079914508935,1.06024040975453,1.04507046650382,0.974561774744037,0.993733477877362,0.986637349393251,1.02062429338704,1.08826950923595,1.09726272936885,1.0697684701444,1.00878591827589,0.998508849750292,0.972962548442571,1.04042513392336,1.15386559373451,0.987686306130377,1.0214502118167,1.10221973631535,1.0305224293319,0.958494937784102,0.96823507165727,0.982630035950156,0.999240811597144,1.08656698287171,0.995826852495035,0.989430984977519,1.01207198332549,1.00295372324654,1.07129562075375,0.919143364543221,1.02825103274015,0.981480257851161,0.969362535666688
"Diderot_Supplement",1.08328521999605,1.01990803676143,1.04152776401428,1.07701604108046,1.05099833076762,1.06594524876486,0.994757236959636,1.0184976569348,1.10460587350577,1.10938710927925,1.07935434960172,1.05983551835042,1.12162521291894,1.03351764574753,1.02467338097882,1.05026355082615,1.04132265597359,1.03511548240877,1.05365892091669,1.02739979130475,1.00552475975509,1.1277572863484,1.00182574997413,0.970018640233275,0.999709777011242,1.11280358547649,0.918967207436397,0.999151610525455,1.05431692255307,1.05408343316698,1.12643515148151,1.09132082590341,0.988944010022352,0.878518721892956,0.857755197623499,0.972490463666083,0.859034187777807,0.996544846218349,0,1.04277405816816,0.98205599058638,1.02949950288179,1.01698639970765,0.935811569658427,0.926731005086443,0.983995263206823,1.04029582768527,1.08122611254831,0.947112673068016,1.0824229115406,1.14176300370784,1.08922198842892,1.08747394830481,0.909474231408663,1.01233616012485,0.949355823990513,0.886317418991093,1.05602828013309,1.08144211788502,0.866594593211209,0.846375107937557,1.03179932069101,0.900968726364039,1.00825288026342,1.03180622438938,1.1403778802274,1.11952308196116,1.0971187783728,1.16291581898057,1.08057767928391,1.07893459582441,0.975812538029443,1.01662586295899,1.00660497595256,0.920871849684711,0.962301027289517,1.11446705427275,0.968012593641195,1.1385317930148,1.17045404741937,1.14021289053407,1.11307369944326,1.06941631711975,1.18810495916466,1.04103786011485,0.796602663209524,0.882806680325506,0.998030053570754,0.98366102130739,0.97617492457434,0.935577421592724,1.04768190160291,1.00570804023004,0.932131242395559,0.819898401530119,0.856512080117934,0.967568268974925,0.969532376863878,0.994949904958734,0.92134885455936,0.860380735220076,1.03013885730138,0.897226733756256,0.925082316969854,0.924285088872352,0.981485935701444,0.958821888595715,0.943961599446671,1.00971218411318,1.04994713648173
"Ducray_Cinquante",0.973701863609703,0.96244193200843,0.972322657548296,1.00140513909445,0.96483553596466,0.950368388229505,0.989638281569919,1.00187459504455,0.967890175444495,0.947496392596269,0.961585577775394,1.03825472334917,0.968698743242662,1.03973520192957,1.04204207904724,0.990027669879905,0.994502022413827,1.08030372447038,1.02453381797472,1.00189219483785,1.08788067524606,0.951959627442622,1.00296681687816,1.02023268202711,1.01374717672939,0.996748141651549,1.05432374885388,0.958107101304158,0.988325088952301,1.11142084219187,1.12680021762502,1.05328733635351,0.9774652406868,1.00169258544685,1.08959218793763,1.03393799233712,1.12856494567771,1.02542037182489,1.04277405816816,0,0.674763948369775,0.59877289369881,0.66139723003017,1.03214109152608,1.08060322231635,1.00542388860259,0.946028230830846,0.949639174844578,1.02593994124096,0.956496331724408,0.987667407582746,0.886309823845636,0.91699624981485,1.09956023891351,0.976171955901971,1.11662460456864,1.10045951323991,0.918137501149896,0.960330034109004,1.06625249762798,1.14365959760503,1.00714526502089,1.12782308361235,0.973204217156095,0.952132490128859,0.943966037433818,0.914602639808699,0.970619010902732,0.97021783416927,0.936763121686875,0.98252767614641,1.02343569142167,1.05923484159894,0.968777186333726,0.923413462011831,0.940201135378285,0.876954348844048,0.949653260113682,0.917506794866742,0.941326727725614,0.950395696753841,0.899776790717373,0.963708826508296,0.945608316852469,0.98029430388711,1.13131858197017,1.02065806815062,1.03141311072376,1.08272299680112,1.05236435374024,0.986466152112838,0.910394523064664,0.974458123539938,1.05910560304005,1.03957246537721,1.06626811259912,1.06176966599605,1.09997209380593,1.03793301784292,1.07343995034006,1.11010582762865,1.04722665232007,1.10159293785099,1.08700955056297,1.09277369730876,1.11684757258373,1.09901800473865,1.07616957239297,1.06668980190429,0.983696949084002
"Ducray_Coelina",0.918556250628102,0.962982313209816,1.02002397580383,0.989236134546227,0.992997922467893,0.960872226994469,0.956741572665127,1.03214746926277,0.975938334229233,0.97541631224968,0.981432208783661,1.02287073886427,1.01321176337638,0.998290012536638,1.01708933851086,1.0362249246038,1.0091333006803,1.04927117937753,0.974109243501805,0.952906635780891,0.921849695328835,1.04796742872387,1.02841195350428,1.06947506420072,1.05125534255631,1.01388408865535,1.06628187526912,1.00427281025869,1.02412448688543,1.08927525024054,1.12100612153209,1.0597563998105,1.01989059678676,0.953028607468333,1.0188839425344,1.05748020153343,1.0552689767746,1.0226198790686,0.98205599058638,0.674763948369775,0,0.652250534302093,0.653817371693821,1.05825113661963,1.05229269971838,1.0087301650172,0.908336085901926,0.901396222250249,0.908502362162892,1.01153873465003,0.948120353331996,0.956122016998144,0.966485263228618,1.05456049857643,0.894896917333085,1.06087172151094,1.03453360795571,1.03019492898956,0.984451425971144,0.94116071275511,1.04473134398833,0.988072722445024,1.01094249538577,0.984168752685422,1.00616289637887,1.03471191099331,0.992766919667092,1.02998438229609,1.01494215048047,1.01746048606036,1.01339470754544,1.03314539520761,0.968773873810213,1.02388484720329,0.969226555723939,0.97718631957717,1.0016870029639,1.03310892768734,1.02556569005803,1.0675037339537,1.01853087830647,0.975933782326795,1.01748847345479,1.02800935943716,1.05873316461388,1.06005514029813,1.04899109466681,1.07535205120445,1.06068938121731,1.03277764830195,0.960196256544104,0.900364154282798,0.960631048627182,0.985510025920342,1.01667729598563,1.01148762580346,1.04624796681009,1.05691866900755,1.05288851195165,1.05842333786312,1.07112708005598,1.04637162465566,1.02771204837334,1.05427925399084,1.06400043893557,1.06968047313655,1.06525701745453,1.07618358645579,1.01992257772041,1.06283346936555
"Ducray_Soirees",1.00914797505723,1.02649670163252,1.04536691499079,1.10164097236465,1.02182660497192,1.03176713531929,0.985942395841323,1.07581639330671,1.07262353739054,1.0444960089117,1.03085470049024,1.01754774090499,1.11845125774398,1.03769322264195,1.10862302717082,0.968440819796483,0.933673871746221,1.04198018080223,0.909531355296025,0.9819719385956,0.909967117990201,0.996170647759527,0.979859290687211,1.04125713396002,0.955460493803221,1.00607213401723,1.0384917114421,0.969199051464277,0.99289730780297,1.18270831065068,1.18561600752517,1.10995030123931,0.988218334800197,0.885342934926252,0.957708862654949,1.03506559854154,1.09668882190675,1.00752953844038,1.02949950288179,0.59877289369881,0.652250534302093,0,0.586779856742561,1.03301198302948,1.05918306285234,0.99661412721504,0.927822845451796,0.889116776064387,0.958319204099581,0.974309764928573,0.981268073683312,0.852048038340574,0.964295230762397,1.10684916303104,0.972087978361567,1.12020456451697,1.05135756225071,1.02848260626638,0.971051201252805,1.01101340409288,1.03473188600884,1.01083083083511,1.06243425526909,0.92513356325298,0.962893919328465,0.93618852903967,0.911587831580051,0.933275052096371,0.999207760794161,0.938721097612169,0.89004953052725,0.939138917935622,1.04397255683356,0.939850337627615,0.904345366436892,0.893760737819527,0.942181708425833,0.887250218156893,1.04714411675997,1.10441265907621,1.06408626099337,1.01587880282948,1.07514504041005,1.05083809389306,1.08395680993303,1.05323339762813,1.104074755459,1.04801604130737,1.06751774998694,0.946239294278041,0.965839238648721,0.946215625248017,0.901250830851712,0.972769092387722,1.02531687344463,0.999820340430667,1.07972108195767,0.998532882239039,1.05237363713387,1.05966461528272,1.02966111279405,1.00480513045925,1.03829684648012,1.06182058766868,1.06006321348817,1.03749203070578,1.01234955006402,1.08600472760213,1.03894388543194,1.02800665174575
"Ducray_Victor",0.8557387359714,0.907883494633924,1.00838542991441,0.972874157524163,0.926043295633319,0.894193875632289,0.931782193251939,0.991611334580852,0.921411446592785,0.947082462009063,0.971322071088269,0.973335135242719,0.993493053803313,0.955318525834555,0.96335928022062,1.02715891588499,1.02261347297591,1.0417876099491,0.942080176848483,0.930572611298183,0.819837969646795,1.08886637846199,1.04914042040966,1.14228358848645,1.09312540528739,1.03695297375098,1.08737048591688,1.04970559580706,1.09084508031002,1.12968011147475,1.15847719488164,1.0993308801702,1.08081434087265,0.980258225251135,1.05384384570101,1.10221703468225,1.0857011582517,1.04102272540461,1.01698639970765,0.66139723003017,0.653817371693821,0.586779856742561,0,1.08021032904604,1.08694618313585,1.05194407797282,0.821453670932346,0.824382333494132,0.806848622046621,1.03489650340133,0.882656761983374,1.00170289355974,0.974805089354147,1.03103639651209,0.75678168385714,0.996566632960244,1.01792811563988,1.04007372278533,1.00340982224828,0.859693110995678,1.0239161925902,0.869763939475637,0.952278015845675,0.991904528013061,0.970084184119526,1.00493290992171,0.995465609849093,1.06021842961606,1.0138584273879,1.02741545012174,1.00495309178528,1.08223721791873,0.870075135436233,1.0351279198245,0.993840979966966,1.01654161786997,0.996044026092613,1.08534156376523,1.00281978651902,1.02990185002882,0.999981199099221,0.957165873719656,1.01968902948221,0.975509751373441,1.05532831093642,1.09710146034643,1.03833750588182,1.10566209010917,1.08031933597763,1.04891948871039,0.935502703412993,0.865010994734344,0.896913467510661,0.945513832212369,1.04148053959065,1.03889130461684,1.0841843389136,1.08338960623551,1.07855227250114,1.09121809685755,1.16461237341647,1.08612822902341,1.08047337322839,1.11146553186937,1.12381181477217,1.08480141252207,1.09695442003738,1.11451568716592,1.05256357937807,1.06120796910093
