Source,Target,Weight,Type
a_Mercier_Songes,he_Loaisel_Comtesse,5,undirected
a_Mercier_Songes,he_Marmontel_Belisaire,21,undirected
a_Mercier_Songes,he_Marmontel_Incas,33,undirected
a_Mercier_Songes,mi_Mercier_Jezennemours,72,undirected
a_Nerciat_Doctorat,a_Nerciat_Felicia,77,undirected
a_Nerciat_Doctorat,a_Nerciat_Monrose,84,undirected
a_Nerciat_Doctorat,d_Nerciat_Aphrodites,62,undirected
a_Nerciat_Etourdi,a_Nerciat_Felicia,63,undirected
a_Nerciat_Etourdi,a_Nerciat_Monrose,7,undirected
a_Nerciat_Etourdi,Anonym_Enfant,42,undirected
a_Nerciat_Etourdi,mi_Retif_Sara,14,undirected
a_Nerciat_Felicia,a_Nerciat_Doctorat,77,undirected
a_Nerciat_Felicia,a_Nerciat_Etourdi,63,undirected
a_Nerciat_Felicia,a_Nerciat_Monrose,126,undirected
a_Nerciat_Felicia,Anonym_Enfant,16,undirected
a_Nerciat_Felicia,d_Nerciat_Aphrodites,48,undirected
a_Nerciat_Felicia,he_PigaultLebrun_Adele,8,undirected
a_Nerciat_Monrose,a_Nerciat_Doctorat,84,undirected
a_Nerciat_Monrose,a_Nerciat_Etourdi,7,undirected
a_Nerciat_Monrose,a_Nerciat_Felicia,126,undirected
a_Nerciat_Monrose,d_Nerciat_Aphrodites,105,undirected
a_PigaultLebrun_Enfant,a_Cazotte_Diable,6,undirected
a_PigaultLebrun_Enfant,a_Diderot_Religieuse,86,undirected
a_PigaultLebrun_Enfant,Anonym_Enfant,119,undirected
a_PigaultLebrun_Enfant,he_PigaultLebrun_Adele,42,undirected
a_PigaultLebrun_Enfant,he_PigaultLebrun_Kinglin,103,undirected
a_PigaultLebrun_Enfant,mi_Retif_Sara,4,undirected
a_Retif_AntiJustine,Anonym_Enfant,92,undirected
a_Retif_AntiJustine,he_Sade_120,122,undirected
a_Retif_AntiJustine,he_Voltaire_Consoles,3,undirected
a_Retif_AntiJustine,mi_Retif_Sara,80,undirected
a_Riccoboni_MissJenny,e_Riccoboni_LettreJuliette,35,undirected
a_Riccoboni_MissJenny,e_Riccoboni_LettresAdelaide,63,undirected
a_Riccoboni_MissJenny,e_Riccoboni_MylordRivers,42,undirected
a_Riccoboni_MissJenny,he_Genlis_Chevaliers,42,undirected
a_Riccoboni_MissJenny,he_Riccoboni_Histoire,125,undirected
a_Riccoboni_MissJenny,u_Riccoboni_Ernestine,106,undirected
a_Rousseau_Emile,d_Diderot_Neveu,37,undirected
a_Rousseau_Emile,d_Diderot_Supplement,63,undirected
a_Rousseau_Emile,d_Sade_Philosophie,42,undirected
a_Rousseau_Emile,e_Rousseau_Julie,126,undirected
a_Rousseau_Emile,he_Charriere_Observations,39,undirected
a_Rousseau_Emile,he_Diderot_Pensees,63,undirected
a_Rousseau_Emile,he_Rousseau_Reveries,105,undirected
Anonym_Enfant,a_Cazotte_Diable,15,undirected
Anonym_Enfant,a_Nerciat_Etourdi,42,undirected
Anonym_Enfant,a_Nerciat_Felicia,16,undirected
Anonym_Enfant,a_PigaultLebrun_Enfant,119,undirected
Anonym_Enfant,a_Retif_AntiJustine,92,undirected
Anonym_Enfant,he_Marmontel_Dejeunes,1,undirected
Anonym_Enfant,he_Sade_120,7,undirected
Anonym_Enfant,mi_Retif_Sara,1,undirected
d_Crebillon_Nuit,e_Crebillon_Atheniennes,126,undirected
d_Crebillon_Nuit,e_Riccoboni_LettresFanni,21,undirected
d_Crebillon_Nuit,mi_Crebillon_Conte,84,undirected
d_Diderot_Jacques,a_Diderot_Religieuse,62,undirected
d_Diderot_Jacques,d_Diderot_Neveu,126,undirected
d_Diderot_Jacques,he_Diderot_Ceci,63,undirected
d_Diderot_Jacques,he_Diderot_Oiseau,64,undirected
d_Diderot_Jacques,he_Duvernet_Devotions,5,undirected
d_Diderot_Jacques,he_PigaultLebrun_Kinglin,8,undirected
d_Diderot_Jacques,he_Voltaire_Candide,42,undirected
d_Diderot_Neveu,a_Diderot_Religieuse,17,undirected
d_Diderot_Neveu,a_Rousseau_Emile,37,undirected
d_Diderot_Neveu,d_Diderot_Jacques,126,undirected
d_Diderot_Neveu,d_Diderot_Supplement,21,undirected
d_Diderot_Neveu,d_Nerciat_Aphrodites,26,undirected
d_Diderot_Neveu,he_Diderot_Ceci,21,undirected
d_Diderot_Neveu,he_Diderot_Oiseau,11,undirected
d_Diderot_Neveu,he_Diderot_Pensees,15,undirected
d_Diderot_Neveu,he_Duvernet_Devotions,11,undirected
d_Diderot_Neveu,he_Duvernet_Guillaume,41,undirected
d_Diderot_Supplement,a_Mercier_An,3,undirected
d_Diderot_Supplement,a_Rousseau_Emile,63,undirected
d_Diderot_Supplement,d_Diderot_Neveu,21,undirected
d_Diderot_Supplement,d_Sade_Philosophie,39,undirected
d_Diderot_Supplement,he_Diderot_Pensees,9,undirected
d_Nerciat_Aphrodites,a_Nerciat_Doctorat,62,undirected
d_Nerciat_Aphrodites,a_Nerciat_Felicia,48,undirected
d_Nerciat_Aphrodites,a_Nerciat_Monrose,105,undirected
d_Nerciat_Aphrodites,d_Diderot_Neveu,26,undirected
d_Sade_Philosophie,a_Rousseau_Emile,42,undirected
d_Sade_Philosophie,d_Diderot_Supplement,39,undirected
d_Sade_Philosophie,e_Sade_Aline,42,undirected
d_Sade_Philosophie,he_Diderot_Pensees,29,undirected
d_Sade_Philosophie,he_Sade_120,2,undirected
d_Sade_Philosophie,he_Sade_Justine,69,undirected
e_Beaumont_Clarice,e_Genlis_Emigres,63,undirected
e_Beaumont_Clarice,e_Retif_Paysanne,1,undirected
e_Beaumont_Clarice,he_Retif_Vie,54,undirected
e_Beaumont_Clarice,he_Sade_Infortunes,12,undirected
e_Beaumont_Clarice,mi_Charriere_Caliste,10,undirected
e_Charriere_Lausanne,e_Charriere_Neuchateloises,126,undirected
e_Charriere_Lausanne,he_Charriere_Femmes,84,undirected
e_Charriere_Lausanne,he_Charriere_Observations,1,undirected
e_Charriere_Lausanne,he_Charriere_Sainte,37,undirected
e_Charriere_Lausanne,mi_Charriere_Caliste,85,undirected
e_Charriere_Neuchateloises,e_Charriere_Lausanne,126,undirected
e_Charriere_Neuchateloises,e_Genlis_Emigres,29,undirected
e_Charriere_Neuchateloises,e_Retif_Paysan,42,undirected
e_Charriere_Neuchateloises,e_Retif_Paysanne,55,undirected
e_Charriere_Neuchateloises,he_Charriere_Femmes,11,undirected
e_Charriere_Neuchateloises,mi_Charriere_Caliste,104,undirected
e_Crebillon_Atheniennes,d_Crebillon_Nuit,126,undirected
e_Crebillon_Atheniennes,e_Riccoboni_LettresFanni,20,undirected
e_Crebillon_Atheniennes,e_Riccoboni_MylordRivers,1,undirected
e_Crebillon_Atheniennes,mi_Crebillon_Conte,105,undirected
e_Genlis_Adele,e_Genlis_Emigres,104,undirected
e_Genlis_Adele,e_Genlis_Meres,123,undirected
e_Genlis_Adele,he_Genlis_Chevaliers,42,undirected
e_Genlis_Emigres,e_Beaumont_Clarice,63,undirected
e_Genlis_Emigres,e_Charriere_Neuchateloises,29,undirected
e_Genlis_Emigres,e_Genlis_Adele,104,undirected
e_Genlis_Emigres,e_Genlis_Meres,88,undirected
e_Genlis_Emigres,e_Retif_Paysanne,4,undirected
e_Genlis_Meres,e_Genlis_Adele,123,undirected
e_Genlis_Meres,e_Genlis_Emigres,88,undirected
e_Genlis_Meres,he_Genlis_Chevaliers,84,undirected
e_Loaisel_Ainsi,a_Loaisel_Dolbreuse,126,undirected
e_Loaisel_Ainsi,e_Rousseau_Julie,33,undirected
e_Loaisel_Ainsi,he_Loaisel_Comtesse,11,undirected
e_Loaisel_Ainsi,he_Rousseau_Reveries,61,undirected
e_Retif_Paysan,e_Charriere_Neuchateloises,42,undirected
e_Retif_Paysan,e_Retif_Paysanne,126,undirected
e_Retif_Paysan,he_Retif_Vie,63,undirected
e_Retif_Paysanne,e_Beaumont_Clarice,1,undirected
e_Retif_Paysanne,e_Charriere_Neuchateloises,55,undirected
e_Retif_Paysanne,e_Genlis_Emigres,4,undirected
e_Retif_Paysanne,e_Retif_Paysan,126,undirected
e_Retif_Paysanne,he_Retif_Vie,80,undirected
e_Retif_Paysanne,mi_Retif_Sara,16,undirected
e_Riccoboni_LettreJuliette,a_Riccoboni_MissJenny,35,undirected
e_Riccoboni_LettreJuliette,e_Riccoboni_LettresAdelaide,84,undirected
e_Riccoboni_LettreJuliette,e_Riccoboni_LettresFanni,62,undirected
e_Riccoboni_LettreJuliette,e_Riccoboni_MylordRivers,49,undirected
e_Riccoboni_LettreJuliette,he_Riccoboni_Histoire,21,undirected
e_Riccoboni_LettresAdelaide,a_Riccoboni_MissJenny,63,undirected
e_Riccoboni_LettresAdelaide,e_Riccoboni_LettreJuliette,84,undirected
e_Riccoboni_LettresAdelaide,e_Riccoboni_LettresFanni,43,undirected
e_Riccoboni_LettresAdelaide,e_Riccoboni_MylordRivers,126,undirected
e_Riccoboni_LettresAdelaide,u_Riccoboni_Ernestine,24,undirected
e_Riccoboni_LettresFanni,d_Crebillon_Nuit,21,undirected
e_Riccoboni_LettresFanni,e_Crebillon_Atheniennes,20,undirected
e_Riccoboni_LettresFanni,e_Riccoboni_LettreJuliette,62,undirected
e_Riccoboni_LettresFanni,e_Riccoboni_LettresAdelaide,43,undirected
e_Riccoboni_LettresFanni,e_Riccoboni_MylordRivers,21,undirected
e_Riccoboni_MylordRivers,a_Riccoboni_MissJenny,42,undirected
e_Riccoboni_MylordRivers,e_Crebillon_Atheniennes,1,undirected
e_Riccoboni_MylordRivers,e_Riccoboni_LettreJuliette,49,undirected
e_Riccoboni_MylordRivers,e_Riccoboni_LettresAdelaide,126,undirected
e_Riccoboni_MylordRivers,e_Riccoboni_LettresFanni,21,undirected
e_Rousseau_Julie,a_Rousseau_Emile,126,undirected
e_Rousseau_Julie,e_Loaisel_Ainsi,33,undirected
e_Rousseau_Julie,he_Rousseau_Reveries,84,undirected
e_Sade_Aline,d_Sade_Philosophie,42,undirected
e_Sade_Aline,he_Sade_Infortunes,64,undirected
e_Sade_Aline,he_Sade_Justine,105,undirected
e_Sade_Aline,u_Sade_Crimes,92,undirected
e_Voltaire_Amabed,he_Voltaire_Candide,74,undirected
e_Voltaire_Amabed,he_Voltaire_Princesse,10,undirected
e_Voltaire_Amabed,he_Voltaire_Scarmentado,3,undirected
e_Voltaire_Amabed,ho_Voltaire_Homme,48,undirected
e_Voltaire_Amabed,ho_Voltaire_Jenni,62,undirected
e_Voltaire_Amabed,mi_Voltaire_Oreilles,24,undirected
he_Arnaud_Adelson,a_Arnaud_Epoux,75,undirected
he_Arnaud_Adelson,a_Arnaud_Fanny,17,undirected
he_Arnaud_Adelson,he_Arnaud_Anne,3,undirected
he_Arnaud_Adelson,he_Arnaud_Lucie,7,undirected
he_Arnaud_Adelson,he_Arnaud_Matinees,21,undirected
he_Arnaud_Adelson,he_Arnaud_Nancy,4,undirected
he_Arnaud_Adelson,he_Arnaud_Sargines,6,undirected
he_Arnaud_Adelson,he_Arnaud_Selicourt,42,undirected
he_Arnaud_Adelson,he_Arnaud_Zenothemis,6,undirected
he_Arnaud_Anne,a_Arnaud_Epoux,64,undirected
he_Arnaud_Anne,a_Arnaud_Fanny,105,undirected
he_Arnaud_Anne,a_Arnaud_Sidney,63,undirected
he_Arnaud_Anne,he_Arnaud_Adelson,3,undirected
he_Arnaud_Anne,he_Arnaud_Julie,54,undirected
he_Arnaud_Anne,he_Arnaud_Nancy,51,undirected
he_Arnaud_Anne,he_Arnaud_Zenothemis,24,undirected
he_Arnaud_Anne,mi_Arnaud_Clary,18,undirected
he_Arnaud_Batilde,a_Arnaud_Epoux,34,undirected
he_Arnaud_Batilde,he_Arnaud_Lucie,82,undirected
he_Arnaud_Batilde,he_Arnaud_Sargines,15,undirected
he_Arnaud_Batilde,he_Arnaud_Selicourt,31,undirected
he_Arnaud_Batilde,he_Arnaud_Zenothemis,11,undirected
he_Arnaud_Julie,a_Arnaud_Epoux,1,undirected
he_Arnaud_Julie,a_Arnaud_Sidney,2,undirected
he_Arnaud_Julie,he_Arnaud_Anne,54,undirected
he_Arnaud_Julie,he_Arnaud_Nancy,14,undirected
he_Arnaud_Julie,he_Arnaud_Zenothemis,4,undirected
he_Arnaud_Julie,mi_Arnaud_Clary,71,undirected
he_Arnaud_Lucie,a_Arnaud_Epoux,98,undirected
he_Arnaud_Lucie,he_Arnaud_Adelson,7,undirected
he_Arnaud_Lucie,he_Arnaud_Batilde,82,undirected
he_Arnaud_Lucie,he_Arnaud_Matinees,11,undirected
he_Arnaud_Lucie,he_Arnaud_Selicourt,107,undirected
he_Arnaud_Lucie,ho_Arnaud_Bal,42,undirected
he_Arnaud_Matinees,a_Arnaud_Epoux,114,undirected
he_Arnaud_Matinees,he_Arnaud_Adelson,21,undirected
he_Arnaud_Matinees,he_Arnaud_Lucie,11,undirected
he_Arnaud_Matinees,he_Arnaud_Nancy,52,undirected
he_Arnaud_Matinees,he_Arnaud_Sargines,42,undirected
he_Arnaud_Matinees,he_Arnaud_Selicourt,63,undirected
he_Arnaud_Matinees,he_Arnaud_Zenothemis,11,undirected
he_Arnaud_Matinees,he_Cazotte_Honneur,4,undirected
he_Arnaud_Nancy,a_Arnaud_Epoux,19,undirected
he_Arnaud_Nancy,he_Arnaud_Adelson,4,undirected
he_Arnaud_Nancy,he_Arnaud_Anne,51,undirected
he_Arnaud_Nancy,he_Arnaud_Julie,14,undirected
he_Arnaud_Nancy,he_Arnaud_Matinees,52,undirected
he_Arnaud_Sargines,he_Arnaud_Adelson,6,undirected
he_Arnaud_Sargines,he_Arnaud_Batilde,15,undirected
he_Arnaud_Sargines,he_Arnaud_Matinees,42,undirected
he_Arnaud_Sargines,he_Arnaud_Zenothemis,63,undirected
he_Arnaud_Sargines,he_Cazotte_Honneur,16,undirected
he_Arnaud_Selicourt,a_Arnaud_Epoux,67,undirected
he_Arnaud_Selicourt,he_Arnaud_Adelson,42,undirected
he_Arnaud_Selicourt,he_Arnaud_Batilde,31,undirected
he_Arnaud_Selicourt,he_Arnaud_Lucie,107,undirected
he_Arnaud_Selicourt,he_Arnaud_Matinees,63,undirected
he_Arnaud_Selicourt,ho_Arnaud_Bal,19,undirected
he_Arnaud_Zenothemis,a_Arnaud_Epoux,47,undirected
he_Arnaud_Zenothemis,a_Arnaud_Sidney,37,undirected
he_Arnaud_Zenothemis,he_Arnaud_Adelson,6,undirected
he_Arnaud_Zenothemis,he_Arnaud_Anne,24,undirected
he_Arnaud_Zenothemis,he_Arnaud_Batilde,11,undirected
he_Arnaud_Zenothemis,he_Arnaud_Julie,4,undirected
he_Arnaud_Zenothemis,he_Arnaud_Matinees,11,undirected
he_Arnaud_Zenothemis,he_Arnaud_Sargines,63,undirected
he_Beaumont_Belle,he_Beaumont_Prince,126,undirected
he_Beaumont_Belle,he_Charriere_Noble,2,undirected
he_Beaumont_Belle,he_Charriere_Sainte,10,undirected
he_Beaumont_Belle,he_Voltaire_Candide,40,undirected
he_Beaumont_Belle,mi_Charriere_Caliste,13,undirected
he_Beaumont_Prince,he_Beaumont_Belle,126,undirected
he_Beaumont_Prince,he_Diderot_Oiseau,11,undirected
he_Beaumont_Prince,he_Voltaire_Candide,23,undirected
he_Beaumont_Prince,he_Voltaire_Taureau,29,undirected
he_Cazotte_Honneur,a_Cazotte_Diable,84,undirected
he_Cazotte_Honneur,he_Arnaud_Matinees,4,undirected
he_Cazotte_Honneur,he_Arnaud_Sargines,16,undirected
he_Cazotte_Honneur,he_Cazotte_Ollivier,112,undirected
he_Cazotte_Honneur,he_PigaultLebrun_Metusko,1,undirected
he_Cazotte_Ollivier,a_Cazotte_Diable,119,undirected
he_Cazotte_Ollivier,he_Cazotte_Honneur,112,undirected
he_Cazotte_Ollivier,he_Loaisel_Comtesse,5,undirected
he_Cazotte_Ollivier,he_Marmontel_Incas,16,undirected
he_Charriere_Femmes,e_Charriere_Lausanne,84,undirected
he_Charriere_Femmes,e_Charriere_Neuchateloises,11,undirected
he_Charriere_Femmes,he_Charriere_Observations,1,undirected
he_Charriere_Femmes,he_Charriere_Ruines,28,undirected
he_Charriere_Femmes,he_Charriere_Sainte,96,undirected
he_Charriere_Femmes,mi_Charriere_Caliste,10,undirected
he_Charriere_Noble,he_Beaumont_Belle,2,undirected
he_Charriere_Noble,he_Charriere_Ruines,19,undirected
he_Charriere_Noble,he_Charriere_Sainte,63,undirected
he_Charriere_Noble,he_Riccoboni_Histoire,11,undirected
he_Charriere_Noble,mi_Charriere_Caliste,19,undirected
he_Charriere_Noble,mi_Crebillon_Conte,12,undirected
he_Charriere_Observations,a_Rousseau_Emile,39,undirected
he_Charriere_Observations,e_Charriere_Lausanne,1,undirected
he_Charriere_Observations,he_Charriere_Femmes,1,undirected
he_Charriere_Observations,he_Duvernet_Guillaume,1,undirected
he_Charriere_Observations,he_Retif_Vie,13,undirected
he_Charriere_Observations,he_Voltaire_Eloge,12,undirected
he_Charriere_Observations,ho_Voltaire_Homme,59,undirected
he_Charriere_Ruines,he_Charriere_Femmes,28,undirected
he_Charriere_Ruines,he_Charriere_Noble,19,undirected
he_Charriere_Ruines,he_Charriere_Sainte,90,undirected
he_Charriere_Ruines,mi_Charriere_Caliste,35,undirected
he_Charriere_Sainte,e_Charriere_Lausanne,37,undirected
he_Charriere_Sainte,he_Beaumont_Belle,10,undirected
he_Charriere_Sainte,he_Charriere_Femmes,96,undirected
he_Charriere_Sainte,he_Charriere_Noble,63,undirected
he_Charriere_Sainte,he_Charriere_Ruines,90,undirected
he_Charriere_Sainte,mi_Charriere_Caliste,8,undirected
he_Diderot_Ceci,a_Diderot_Religieuse,44,undirected
he_Diderot_Ceci,d_Diderot_Jacques,63,undirected
he_Diderot_Ceci,d_Diderot_Neveu,21,undirected
he_Diderot_Oiseau,a_Diderot_Religieuse,33,undirected
he_Diderot_Oiseau,d_Diderot_Jacques,64,undirected
he_Diderot_Oiseau,d_Diderot_Neveu,11,undirected
he_Diderot_Oiseau,he_Beaumont_Prince,11,undirected
he_Diderot_Oiseau,he_Rousseau_Reine,40,undirected
he_Diderot_Oiseau,mi_Crebillon_Conte,20,undirected
he_Diderot_Pensees,a_Mercier_An,10,undirected
he_Diderot_Pensees,a_Rousseau_Emile,63,undirected
he_Diderot_Pensees,d_Diderot_Neveu,15,undirected
he_Diderot_Pensees,d_Diderot_Supplement,9,undirected
he_Diderot_Pensees,d_Sade_Philosophie,29,undirected
he_Diderot_Pensees,he_Voltaire_Bramin,1,undirected
he_Ducray_Cinquante,a_Ducray_Soirees,104,undirected
he_Ducray_Cinquante,he_Ducray_Coelina,61,undirected
he_Ducray_Cinquante,he_Ducray_Victor,46,undirected
he_Ducray_Coelina,a_Ducray_Soirees,65,undirected
he_Ducray_Coelina,he_Ducray_Cinquante,61,undirected
he_Ducray_Coelina,he_Ducray_Victor,112,undirected
he_Ducray_Victor,a_Ducray_Soirees,116,undirected
he_Ducray_Victor,he_Ducray_Cinquante,46,undirected
he_Ducray_Victor,he_Ducray_Coelina,112,undirected
he_Duvernet_Devotions,d_Diderot_Jacques,5,undirected
he_Duvernet_Devotions,d_Diderot_Neveu,11,undirected
he_Duvernet_Devotions,he_Duvernet_Guillaume,105,undirected
he_Duvernet_Devotions,he_Duvernet_Retraite,126,undirected
he_Duvernet_Devotions,mi_Voltaire_Oreilles,5,undirected
he_Duvernet_Guillaume,d_Diderot_Neveu,41,undirected
he_Duvernet_Guillaume,he_Charriere_Observations,1,undirected
he_Duvernet_Guillaume,he_Duvernet_Devotions,105,undirected
he_Duvernet_Guillaume,he_Duvernet_Retraite,42,undirected
he_Duvernet_Guillaume,he_Voltaire_Candide,2,undirected
he_Duvernet_Guillaume,ho_Voltaire_Homme,20,undirected
he_Duvernet_Retraite,he_Duvernet_Devotions,126,undirected
he_Duvernet_Retraite,he_Duvernet_Guillaume,42,undirected
he_Duvernet_Retraite,he_Sade_120,5,undirected
he_Duvernet_Retraite,he_Voltaire_Taureau,16,undirected
he_Florian_Estelle,a_Florian_Numa,119,undirected
he_Florian_Estelle,he_Florian_Galatee,110,undirected
he_Florian_Estelle,he_Loaisel_Comtesse,21,undirected
he_Florian_Galatee,a_Florian_Numa,63,undirected
he_Florian_Galatee,he_Florian_Estelle,110,undirected
he_Florian_Galatee,he_Loaisel_Comtesse,21,undirected
he_Genlis_Chevaliers,a_Riccoboni_MissJenny,42,undirected
he_Genlis_Chevaliers,e_Genlis_Adele,42,undirected
he_Genlis_Chevaliers,e_Genlis_Meres,84,undirected
he_Loaisel_Comtesse,a_Florian_Numa,17,undirected
he_Loaisel_Comtesse,a_Loaisel_Dolbreuse,105,undirected
he_Loaisel_Comtesse,a_Mercier_Songes,5,undirected
he_Loaisel_Comtesse,e_Loaisel_Ainsi,11,undirected
he_Loaisel_Comtesse,he_Cazotte_Ollivier,5,undirected
he_Loaisel_Comtesse,he_Florian_Estelle,21,undirected
he_Loaisel_Comtesse,he_Florian_Galatee,21,undirected
he_Loaisel_Comtesse,he_Marmontel_Incas,41,undirected
he_Loaisel_Comtesse,he_PigaultLebrun_Metusko,28,undirected
he_Loaisel_Comtesse,mi_Mercier_Jezennemours,29,undirected
he_Marmontel_Belisaire,a_Mercier_An,63,undirected
he_Marmontel_Belisaire,a_Mercier_Songes,21,undirected
he_Marmontel_Belisaire,he_Marmontel_Contes,63,undirected
he_Marmontel_Belisaire,he_Marmontel_Incas,105,undirected
he_Marmontel_Contes,he_Marmontel_Belisaire,63,undirected
he_Marmontel_Contes,he_Marmontel_Dejeunes,105,undirected
he_Marmontel_Contes,he_Marmontel_Incas,11,undirected
he_Marmontel_Contes,ho_Arnaud_Bal,12,undirected
he_Marmontel_Dejeunes,a_Diderot_Religieuse,36,undirected
he_Marmontel_Dejeunes,Anonym_Enfant,1,undirected
he_Marmontel_Dejeunes,he_Marmontel_Contes,105,undirected
he_Marmontel_Dejeunes,he_Marmontel_Incas,13,undirected
he_Marmontel_Dejeunes,mi_Retif_Sara,13,undirected
he_Marmontel_Incas,a_Florian_Numa,107,undirected
he_Marmontel_Incas,a_Mercier_Songes,33,undirected
he_Marmontel_Incas,he_Cazotte_Ollivier,16,undirected
he_Marmontel_Incas,he_Loaisel_Comtesse,41,undirected
he_Marmontel_Incas,he_Marmontel_Belisaire,105,undirected
he_Marmontel_Incas,he_Marmontel_Contes,11,undirected
he_Marmontel_Incas,he_Marmontel_Dejeunes,13,undirected
he_Marmontel_Incas,he_PigaultLebrun_Metusko,54,undirected
he_PigaultLebrun_Adele,a_Nerciat_Felicia,8,undirected
he_PigaultLebrun_Adele,a_PigaultLebrun_Enfant,42,undirected
he_PigaultLebrun_Adele,he_PigaultLebrun_Kinglin,105,undirected
he_PigaultLebrun_Adele,he_PigaultLebrun_Metusko,13,undirected
he_PigaultLebrun_Kinglin,a_PigaultLebrun_Enfant,103,undirected
he_PigaultLebrun_Kinglin,d_Diderot_Jacques,8,undirected
he_PigaultLebrun_Kinglin,he_PigaultLebrun_Adele,105,undirected
he_PigaultLebrun_Kinglin,he_Rousseau_Reine,23,undirected
he_PigaultLebrun_Kinglin,he_Voltaire_Candide,6,undirected
he_PigaultLebrun_Kinglin,ho_Voltaire_Homme,7,undirected
he_PigaultLebrun_Metusko,a_Florian_Numa,44,undirected
he_PigaultLebrun_Metusko,he_Cazotte_Honneur,1,undirected
he_PigaultLebrun_Metusko,he_Loaisel_Comtesse,28,undirected
he_PigaultLebrun_Metusko,he_Marmontel_Incas,54,undirected
he_PigaultLebrun_Metusko,he_PigaultLebrun_Adele,13,undirected
he_Retif_Vie,e_Beaumont_Clarice,54,undirected
he_Retif_Vie,e_Retif_Paysan,63,undirected
he_Retif_Vie,e_Retif_Paysanne,80,undirected
he_Retif_Vie,he_Charriere_Observations,13,undirected
he_Retif_Vie,ho_Voltaire_Homme,7,undirected
he_Riccoboni_Histoire,a_Riccoboni_MissJenny,125,undirected
he_Riccoboni_Histoire,e_Riccoboni_LettreJuliette,21,undirected
he_Riccoboni_Histoire,he_Charriere_Noble,11,undirected
he_Riccoboni_Histoire,mi_Crebillon_Conte,21,undirected
he_Riccoboni_Histoire,u_Riccoboni_Ernestine,81,undirected
